,Outbound Flight Date,Return Flight Date,"Price, €",Outbound Flight Airlines,Outbound Flight Departure Time,Outbound Flight Arrival Time,Outbound Flight Arrival + Days,"Outbound Flight Duration, min",Outbound Flight Stops,Outbound Flight Connecting Airports,Outbound Flight Departure Airport,Outbound Flight Arrival Airport,Return Flight Airlines,Return Flight Departure Time,Return Flight Arrival Time,Return Flight Arrival + Days,"Return Flight Duration, min",Return Flight Stops,Return Flight Connecting Airports,Return Flight Departure Airport,Return Flight Arrival Airport
144,2024-05-03,2024-05-10,1290,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Turkish Airlines,11:35,08:55,1,1640,2,"KIX, IST",HND,VNO
145,2024-05-03,2024-05-10,1176,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Turkish Airlines,20:35,19:20,1,1805,1,IST,NRT,VNO
146,2024-05-03,2024-05-10,1405,Lufthansa,13:40,16:45,1,1265,1,FRA,VNO,HND,Lufthansa,13:40,16:45,0,1090,1,FRA,HND,VNO
147,2024-05-03,2024-05-10,1427,LOT + Lufthansa,06:20,06:55,1,1115,2,"WAW, MUC",VNO,HND,Lufthansa,06:20,06:55,0,1215,1,FRA,HND,VNO
148,2024-05-03,2024-05-10,1452,Lufthansa,06:00,06:55,1,1135,2,"FRA, MUC",VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,06:55,0,1165,1,MUC,HND,VNO
149,2024-05-03,2024-05-10,1379,ANA (All Nippon Airways),13:40,16:45,1,1265,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,13:40,16:45,0,1165,1,MUC,HND,VNO
150,2024-05-03,2024-05-10,1447,airBaltic + Lufthansa,05:35,08:00,1,1225,2,"RIX, MUC",VNO,HND,ANA (All Nippon Airways),05:35,08:00,0,1090,1,FRA,HND,VNO
151,2024-05-03,2024-05-10,1458,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,1090,1,FRA,HND,VNO
152,2024-05-03,2024-05-10,1284,LOT,11:00,18:30,1,1530,1,WAW,VNO,NRT,LOT,11:00,18:30,1,1100,1,WAW,NRT,VNO
153,2024-05-03,2024-05-10,1485,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Turkish Airlines,11:35,08:55,1,1355,2,"KIX, IST",HND,VNO
154,2024-05-03,2024-05-10,1566,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,Turkish Airlines,19:15,18:30,1,1125,1,IST,HND,VNO
155,2024-05-03,2024-05-10,1339,Finnair + Japan Airlines,10:10,13:05,1,1255,1,HEL,VNO,NRT,Japan Airlines + Finnair,10:10,13:05,1,1270,2,"KIX, HEL",NRT,VNO
156,2024-05-03,2024-05-10,1381,Finnair + Japan Airlines,10:10,13:05,1,1255,1,HEL,VNO,NRT,Japan Airlines + Finnair,10:10,13:05,1,1195,1,HEL,NRT,VNO
157,2024-05-03,2024-05-10,1423,Finnair,10:10,13:05,1,1255,1,HEL,VNO,NRT,Japan Airlines + Finnair,10:10,13:05,0,1125,1,HEL,HND,VNO
158,2024-05-03,2024-05-10,860,Turkish Airlines,11:35,07:55,2,2300,2,"IST, KIX",VNO,HND,Turkish Airlines,11:35,07:55,1,1640,2,"KIX, IST",HND,VNO
159,2024-05-03,2024-05-10,1093,Scandinavian Airlines,15:50,07:55,2,2045,1,CPH,VNO,HND,Scandinavian Airlines,15:50,07:55,0,1070,1,CPH,HND,VNO
160,2024-05-03,2024-05-10,1452,ANA (All Nippon Airways),13:40,16:45,1,1265,1,FRA,VNO,HND,Lufthansa,13:40,16:45,0,1090,1,FRA,HND,VNO
161,2024-05-03,2024-05-10,1475,LOT + Lufthansa,06:20,06:55,1,1115,2,"WAW, MUC",VNO,HND,Lufthansa,06:20,06:55,0,1215,2,"MUC, FRA",HND,VNO
162,2024-05-03,2024-05-10,1268,British Airways + Japan Airlines,10:10,13:05,1,1255,1,HEL,VNO,NRT,Japan Airlines + British Airways,10:10,13:05,1,1475,1,HEL,NRT,VNO
163,2024-05-03,2024-05-10,1240,British Airways + Japan Airlines,10:10,13:05,1,1255,1,HEL,VNO,NRT,Japan Airlines + British Airways,10:10,13:05,1,1550,1,HEL,HND,VNO
164,2024-05-03,2024-05-10,1337,Finnair + Japan Airlines,13:30,13:05,1,1055,1,HEL,VNO,NRT,Japan Airlines + British Airways,13:30,13:05,1,1550,1,HEL,HND,VNO
165,2024-05-03,2024-05-10,1380,ANA (All Nippon Airways),06:00,09:50,1,1310,1,FRA,VNO,HND,Lufthansa,06:00,09:50,0,1215,1,FRA,HND,VNO
166,2024-05-03,2024-05-10,1483,Lufthansa,06:00,06:55,1,1135,2,"FRA, MUC",VNO,HND,Lufthansa,06:00,06:55,0,1215,1,FRA,HND,VNO
167,2024-05-03,2024-05-10,1564,Finnair + Japan Airlines,13:30,13:55,1,1105,1,HEL,VNO,HND,Turkish Airlines,13:30,13:55,1,1125,1,IST,HND,VNO
168,2024-05-03,2024-05-10,1287,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Turkish Airlines,11:35,08:55,1,1805,1,IST,NRT,VNO
169,2024-05-03,2024-05-10,1477,Lufthansa,06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,08:10,0,1165,1,MUC,HND,VNO
170,2024-05-03,2024-05-10,1027,Turkish Airlines,11:35,07:55,2,2300,2,"IST, KIX",VNO,HND,Turkish Airlines,11:35,07:55,1,1125,1,IST,HND,VNO
171,2024-05-03,2024-05-10,1268,British Airways + Japan Airlines,10:10,13:50,1,1300,1,HEL,VNO,HND,Japan Airlines + British Airways,10:10,13:50,1,1475,1,HEL,NRT,VNO
172,2024-05-03,2024-05-10,1316,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Finnair,13:30,13:05,1,1620,2,"KIX, HEL",HND,VNO
173,2024-05-03,2024-05-10,1394,ANA (All Nippon Airways),06:00,09:50,1,1310,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,09:50,0,1215,1,FRA,HND,VNO
174,2024-05-03,2024-05-10,1452,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,1215,1,FRA,HND,VNO
175,2024-05-03,2024-05-10,1240,British Airways + Japan Airlines,10:10,13:50,1,1300,1,HEL,VNO,HND,Japan Airlines + British Airways,10:10,13:50,1,1550,1,HEL,HND,VNO
176,2024-05-03,2024-05-10,1464,Lufthansa,06:00,08:00,1,1200,2,"FRA, MUC",VNO,HND,Lufthansa,06:00,08:00,0,1215,1,FRA,HND,VNO
177,2024-05-03,2024-05-10,1291,LOT,09:00,18:30,1,1650,1,WAW,VNO,NRT,LOT,09:00,18:30,1,1100,1,WAW,NRT,VNO
178,2024-05-03,2024-05-10,1339,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,Japan Airlines + British Airways,13:30,13:50,1,1550,1,HEL,HND,VNO
179,2024-05-03,2024-05-10,1465,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,0,1215,1,FRA,HND,VNO
180,2024-05-03,2024-05-10,828,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Turkish Airlines,20:35,07:55,1,2535,2,"KIX, IST",HND,VNO
181,2024-05-03,2024-05-10,1284,LOT,14:45,18:30,1,1305,1,WAW,VNO,NRT,LOT,14:45,18:30,1,1470,1,WAW,NRT,VNO
182,2024-05-03,2024-05-10,870,Turkish Airlines,11:35,07:55,2,2300,2,"IST, KIX",VNO,HND,Turkish Airlines,11:35,07:55,1,1805,1,IST,NRT,VNO
183,2024-05-03,2024-05-10,1329,LOT + Asiana Airlines,09:00,11:20,1,1220,2,"WAW, ICN",VNO,NRT,LOT,09:00,11:20,1,1470,1,WAW,NRT,VNO
184,2024-05-03,2024-05-10,1482,Lufthansa,06:00,08:00,1,1200,2,"FRA, MUC",VNO,HND,ANA (All Nippon Airways),06:00,08:00,0,1215,1,FRA,HND,VNO
185,2024-05-03,2024-05-10,910,Scandinavian Airlines,17:45,07:55,2,1930,2,"ARN, CPH",VNO,HND,Scandinavian Airlines,17:45,07:55,1,2005,1,CPH,HND,VNO
186,2024-05-03,2024-05-10,1477,Lufthansa,13:40,16:45,1,1265,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,13:40,16:45,0,1165,1,MUC,HND,VNO
187,2024-05-03,2024-05-10,1492,LOT + Lufthansa,06:20,06:55,1,1115,2,"WAW, MUC",VNO,HND,Lufthansa,06:20,06:55,1,1290,1,FRA,HND,VNO
188,2024-05-03,2024-05-10,1562,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,0,1090,1,FRA,HND,VNO
189,2024-05-03,2024-05-10,827,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Turkish Airlines,20:35,07:55,1,2595,2,"OSA, IST",HND,VNO
190,2024-05-03,2024-05-10,1487,Lufthansa,06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,1215,1,FRA,HND,VNO
191,2024-05-03,2024-05-10,1550,LOT + Lufthansa,06:20,06:55,1,1115,2,"WAW, MUC",VNO,HND,Lufthansa,06:20,06:55,1,1215,2,"MUC, FRA",HND,VNO
192,2024-05-03,2024-05-10,1206,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Turkish Airlines,20:35,19:20,1,1995,2,"KIX, IST",HND,VNO
193,2024-05-03,2024-05-10,1461,ANA (All Nippon Airways),06:00,09:50,1,1310,1,FRA,VNO,HND,Austrian Airlines + LOT,06:00,09:50,1,1170,2,"VIE, WAW",NRT,VNO
194,2024-05-03,2024-05-10,1464,ANA (All Nippon Airways),13:40,16:45,1,1265,1,FRA,VNO,HND,ANA (All Nippon Airways),13:40,16:45,0,1215,1,FRA,HND,VNO
195,2024-05-03,2024-05-10,1498,Lufthansa,06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,0,1215,1,FRA,HND,VNO
196,2024-05-03,2024-05-10,1465,ANA (All Nippon Airways),13:40,16:45,1,1265,1,FRA,VNO,HND,Lufthansa,13:40,16:45,0,1215,1,FRA,HND,VNO
197,2024-05-03,2024-05-10,1515,Lufthansa + ANA (All Nippon Airways),06:00,09:50,1,1310,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,09:50,0,1090,1,FRA,HND,VNO
198,2024-05-03,2024-05-10,1354,LOT + ANA (All Nippon Airways),09:00,11:20,1,1220,2,"WAW, ICN",VNO,NRT,LOT,09:00,11:20,1,1470,1,WAW,NRT,VNO
199,2024-05-03,2024-05-10,1533,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Austrian Airlines + LOT,06:00,08:10,1,1170,2,"VIE, WAW",NRT,VNO
200,2024-05-03,2024-05-10,1556,Lufthansa,06:00,06:55,1,1135,2,"FRA, MUC",VNO,HND,ANA (All Nippon Airways),06:00,06:55,0,1215,1,FRA,HND,VNO
201,2024-05-03,2024-05-10,1457,ANA (All Nippon Airways),06:00,09:50,1,1310,1,FRA,VNO,HND,Lufthansa,06:00,09:50,0,1215,2,"MUC, FRA",HND,VNO
202,2024-05-03,2024-05-10,1555,Lufthansa,06:00,08:00,1,1200,2,"FRA, MUC",VNO,HND,Austrian Airlines + LOT,06:00,08:00,1,1170,2,"VIE, WAW",NRT,VNO
203,2024-05-03,2024-05-10,1487,Lufthansa,13:40,16:45,1,1265,1,FRA,VNO,HND,Lufthansa,13:40,16:45,0,1215,1,FRA,HND,VNO
204,2024-05-03,2024-05-10,1530,Lufthansa,06:00,08:00,1,1200,2,"FRA, MUC",VNO,HND,Lufthansa,06:00,08:00,0,1215,2,"MUC, FRA",HND,VNO
205,2024-05-03,2024-05-10,1526,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,1215,2,"MUC, FRA",HND,VNO
206,2024-05-03,2024-05-10,1564,Lufthansa,06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,1165,1,MUC,HND,VNO
207,2024-05-03,2024-05-10,1498,Lufthansa,13:40,16:45,1,1265,1,FRA,VNO,HND,ANA (All Nippon Airways),13:40,16:45,0,1215,1,FRA,HND,VNO
208,2024-05-03,2024-05-10,1645,airBaltic + Japan Airlines,15:30,17:20,1,1190,1,CDG,VNO,HND,Japan Airlines + Finnair,15:30,17:20,1,1070,1,HEL,HND,VNO
209,2024-05-03,2024-05-10,1672,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Turkish Airlines,13:30,13:50,1,1125,1,IST,HND,VNO
210,2024-05-03,2024-05-10,1216,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,Turkish Airlines,20:35,19:20,1,2055,2,"OSA, IST",HND,VNO
211,2024-05-03,2024-05-10,1583,Lufthansa + ANA (All Nippon Airways),13:40,16:45,1,1265,1,FRA,VNO,HND,ANA (All Nippon Airways),13:40,16:45,0,1090,1,FRA,HND,VNO
212,2024-05-03,2024-05-10,1533,ANA (All Nippon Airways),13:40,16:45,1,1265,1,FRA,VNO,HND,Austrian Airlines + LOT,13:40,16:45,1,1170,2,"VIE, WAW",NRT,VNO
213,2024-05-03,2024-05-10,871,Turkish Airlines,11:35,07:55,2,2300,2,"IST, KIX",VNO,HND,Turkish Airlines,11:35,07:55,1,1995,2,"KIX, IST",HND,VNO
214,2024-05-03,2024-05-10,1179,Turkish Airlines,20:35,08:55,2,1820,1,IST,VNO,NRT,ANA (All Nippon Airways) + Turkish Airlines,20:35,08:55,1,1355,2,"KIX, IST",HND,VNO
215,2024-05-03,2024-05-10,1289,LOT,06:20,18:30,1,1810,1,WAW,VNO,NRT,LOT,06:20,18:30,1,1100,1,WAW,NRT,VNO
216,2024-05-03,2024-05-10,1028,Turkish Airlines,11:35,07:55,2,2300,2,"IST, KIX",VNO,HND,Turkish Airlines,11:35,07:55,1,1355,2,"KIX, IST",HND,VNO
217,2024-05-03,2024-05-10,1637,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,1090,1,FRA,HND,VNO
218,2024-05-03,2024-05-10,1695,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,Turkish Airlines,11:00,11:20,1,1125,1,IST,HND,VNO
219,2024-05-03,2024-05-10,1732,Finnair + Japan Airlines,13:30,13:05,1,1055,1,HEL,VNO,NRT,Turkish Airlines,13:30,13:05,1,1125,1,IST,HND,VNO
220,2024-05-03,2024-05-10,1731,airBaltic + Japan Airlines,15:30,17:20,1,1190,1,CDG,VNO,HND,Japan Airlines + Finnair,15:30,17:20,1,995,1,HEL,NRT,VNO
221,2024-05-03,2024-05-10,1526,ANA (All Nippon Airways),13:40,16:45,1,1265,1,FRA,VNO,HND,Lufthansa,13:40,16:45,0,1215,2,"MUC, FRA",HND,VNO
222,2024-05-03,2024-05-10,870,Turkish Airlines,11:35,07:55,2,2300,2,"IST, KIX",VNO,HND,Turkish Airlines,11:35,07:55,1,2055,2,"OSA, IST",HND,VNO
223,2024-05-03,2024-05-10,1564,Lufthansa,13:40,16:45,1,1265,1,FRA,VNO,HND,Lufthansa,13:40,16:45,0,1165,1,MUC,HND,VNO
224,2024-05-03,2024-05-10,1655,Lufthansa,06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,08:10,0,1090,1,FRA,HND,VNO
225,2024-05-03,2024-05-10,1484,ANA (All Nippon Airways),06:00,09:50,1,1310,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,09:50,1,1290,1,FRA,HND,VNO
226,2024-05-03,2024-05-10,1320,Lufthansa,18:20,06:55,2,1835,1,MUC,VNO,HND,ANA (All Nippon Airways),18:20,06:55,0,1090,1,FRA,HND,VNO
227,2024-05-03,2024-05-10,1626,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,08:10,0,1165,1,MUC,HND,VNO
228,2024-05-03,2024-05-10,1033,Scandinavian Airlines,17:45,07:55,2,1930,2,"ARN, CPH",VNO,HND,Air China + Scandinavian Airlines,17:45,07:55,1,1810,2,"PVG, CPH",NRT,VNO
229,2024-05-03,2024-05-10,1548,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,1,1290,1,FRA,HND,VNO
230,2024-05-03,2024-05-10,1564,Lufthansa + ANA (All Nippon Airways),06:00,09:50,1,1310,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,09:50,0,1165,1,MUC,HND,VNO
231,2024-05-03,2024-05-10,1553,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,1,1290,1,FRA,HND,VNO
232,2024-05-03,2024-05-10,1328,Lufthansa,18:20,06:55,2,1835,1,MUC,VNO,HND,Lufthansa,18:20,06:55,0,1090,1,FRA,HND,VNO
233,2024-05-03,2024-05-10,1333,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Turkish Airlines,11:35,08:55,1,1995,2,"KIX, IST",HND,VNO
234,2024-05-03,2024-05-10,1655,Lufthansa,13:40,16:45,1,1265,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,13:40,16:45,0,1090,1,FRA,HND,VNO
235,2024-05-03,2024-05-10,1575,ANA (All Nippon Airways),06:00,09:50,1,1310,1,FRA,VNO,HND,Lufthansa,06:00,09:50,0,1165,1,MUC,HND,VNO
236,2024-05-03,2024-05-10,1333,Lufthansa,19:30,08:10,2,1840,1,FRA,VNO,HND,ANA (All Nippon Airways),19:30,08:10,0,1090,1,FRA,HND,VNO
237,2024-05-03,2024-05-10,1336,Lufthansa,19:30,08:10,2,1840,1,FRA,VNO,HND,Lufthansa,19:30,08:10,0,1090,1,FRA,HND,VNO
238,2024-05-03,2024-05-10,1567,Lufthansa,06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,1,1290,1,FRA,HND,VNO
239,2024-05-03,2024-05-10,1571,Lufthansa,06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,1,1290,1,FRA,HND,VNO
240,2024-05-03,2024-05-10,1339,Turkish Airlines,20:35,08:55,2,1820,1,IST,VNO,NRT,Turkish Airlines,20:35,08:55,1,1125,1,IST,HND,VNO
241,2024-05-03,2024-05-10,1381,Lufthansa,19:30,06:55,2,1765,2,"FRA, MUC",VNO,HND,ANA (All Nippon Airways),19:30,06:55,0,1090,1,FRA,HND,VNO
242,2024-05-03,2024-05-10,1477,airBaltic + Emirates,18:20,22:35,1,1335,2,"MUC, DXB",VNO,HND,Emirates + LOT,18:20,22:35,0,1335,2,"DXB, WAW",HND,VNO
243,2024-05-03,2024-05-10,1632,Lufthansa,06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,1215,2,"MUC, FRA",HND,VNO
244,2024-05-03,2024-05-10,1685,Lufthansa,06:00,06:55,1,1135,2,"FRA, MUC",VNO,HND,Lufthansa,06:00,06:55,0,1215,2,"MUC, FRA",HND,VNO
245,2024-05-03,2024-05-10,1333,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Turkish Airlines,11:35,08:55,1,2055,2,"OSA, IST",HND,VNO
246,2024-05-03,2024-05-10,1631,Lufthansa + ANA (All Nippon Airways),13:40,16:45,1,1265,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,13:40,16:45,0,1165,1,MUC,HND,VNO
247,2024-05-03,2024-05-10,1390,Lufthansa,19:30,06:55,2,1765,2,"FRA, MUC",VNO,HND,Lufthansa,19:30,06:55,0,1090,1,FRA,HND,VNO
248,2024-05-03,2024-05-10,1553,ANA (All Nippon Airways),13:40,16:45,1,1265,1,FRA,VNO,HND,ANA (All Nippon Airways),13:40,16:45,1,1290,1,FRA,HND,VNO
249,2024-05-03,2024-05-10,1723,airBaltic + Japan Airlines,15:30,17:20,1,1190,1,CDG,VNO,HND,Japan Airlines + Finnair,15:30,17:20,0,1125,1,HEL,HND,VNO
250,2024-05-03,2024-05-10,1319,Lufthansa + ANA (All Nippon Airways),19:30,09:50,2,1940,1,FRA,VNO,HND,Lufthansa,19:30,09:50,0,1090,1,FRA,HND,VNO
251,2024-05-03,2024-05-10,1813,Finnair + Japan Airlines,13:30,13:55,1,1105,1,HEL,VNO,HND,LOT,13:30,13:55,1,1100,1,WAW,NRT,VNO
252,2024-05-03,2024-05-10,1648,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,08:10,0,1215,1,FRA,HND,VNO
253,2024-05-03,2024-05-10,1650,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,1215,1,FRA,HND,VNO
254,2024-05-03,2024-05-10,1567,Lufthansa,13:40,16:45,1,1265,1,FRA,VNO,HND,Lufthansa,13:40,16:45,1,1290,1,FRA,HND,VNO
255,2024-05-03,2024-05-10,1681,airBaltic + Japan Airlines,15:30,17:20,1,1190,1,CDG,VNO,HND,Japan Airlines + Finnair,15:30,17:20,1,1195,1,HEL,NRT,VNO
256,2024-05-03,2024-05-10,1571,Lufthansa,13:40,16:45,1,1265,1,FRA,VNO,HND,ANA (All Nippon Airways),13:40,16:45,1,1290,1,FRA,HND,VNO
257,2024-05-03,2024-05-10,1289,LOT,09:00,18:30,1,1650,1,WAW,VNO,NRT,LOT,09:00,18:30,1,1470,1,WAW,NRT,VNO
258,2024-05-03,2024-05-10,1398,Turkish Airlines,11:35,19:20,1,1545,1,IST,VNO,HND,Jetstar + Turkish Airlines,11:35,19:20,1,1330,2,"KIX, IST",NRT,VNO
259,2024-05-03,2024-05-10,1278,Turkish Airlines,20:35,08:55,2,1820,1,IST,VNO,NRT,Jetstar + Turkish Airlines,20:35,08:55,1,1330,2,"KIX, IST",NRT,VNO
260,2024-05-03,2024-05-10,1848,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Turkish Airlines,13:30,13:05,1,1125,1,IST,HND,VNO
261,2024-05-03,2024-05-10,1555,ANA (All Nippon Airways),06:00,09:50,1,1310,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,09:50,1,1290,1,FRA,HND,VNO
262,2024-05-03,2024-05-10,1603,Lufthansa + ANA (All Nippon Airways),06:00,09:50,1,1310,1,FRA,VNO,HND,ANA (All Nippon Airways),06:00,09:50,0,1215,1,FRA,HND,VNO
263,2024-05-03,2024-05-10,1632,Lufthansa,13:40,16:45,1,1265,1,FRA,VNO,HND,Lufthansa,13:40,16:45,0,1215,2,"MUC, FRA",HND,VNO
264,2024-05-03,2024-05-10,1328,LOT + Lufthansa,06:20,08:10,1,1190,2,"WAW, FRA",VNO,HND,Lufthansa,06:20,08:10,1,1870,2,"MUC, FRA",HND,VNO
265,2024-05-03,2024-05-10,1496,airBaltic + Emirates,18:20,22:35,1,1335,2,"MUC, DXB",VNO,HND,Emirates + Scandinavian Airlines,18:20,22:35,0,1385,2,"DXB, ARN",HND,VNO
266,2024-05-03,2024-05-10,1629,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,08:10,1,1290,1,FRA,HND,VNO
267,2024-05-03,2024-05-10,1179,Turkish Airlines,20:35,08:55,2,1820,1,IST,VNO,NRT,Turkish Airlines,20:35,08:55,1,1640,2,"KIX, IST",HND,VNO
268,2024-05-03,2024-05-10,1328,LOT + Lufthansa,14:45,16:45,1,1200,2,"WAW, FRA",VNO,HND,Lufthansa,14:45,16:45,1,1870,2,"MUC, FRA",HND,VNO
269,2024-05-03,2024-05-10,1568,Lufthansa + Emirates,19:30,22:35,1,1265,2,"FRA, DXB",VNO,HND,Emirates + LOT,19:30,22:35,0,1335,2,"DXB, WAW",HND,VNO
270,2024-05-03,2024-05-10,1737,Finnair,13:30,16:00,1,1230,2,"HEL, FRA",VNO,NRT,Turkish Airlines,13:30,16:00,1,1125,1,IST,HND,VNO
271,2024-05-03,2024-05-10,1159,Finnair,21:40,20:40,2,2460,2,"HEL, OSA",VNO,HND,Japan Airlines + Finnair,21:40,20:40,1,1070,1,HEL,HND,VNO
272,2024-05-03,2024-05-10,1162,Finnair,21:40,20:40,2,2460,2,"HEL, OSA",VNO,HND,Finnair,21:40,20:40,1,1070,1,HEL,HND,VNO
273,2024-05-03,2024-05-10,1083,Finnair,21:40,20:40,2,2460,2,"HEL, OSA",VNO,HND,Japan Airlines + Finnair,21:40,20:40,1,1330,2,"OSA, HEL",HND,VNO
274,2024-05-03,2024-05-10,1700,Lufthansa,06:00,08:00,1,1200,2,"FRA, MUC",VNO,HND,Lufthansa,06:00,08:00,1,1215,2,"MUC, FRA",HND,VNO
275,2024-05-03,2024-05-10,1964,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,LOT,20:35,19:20,1,1100,1,WAW,NRT,VNO
276,2024-05-03,2024-05-10,1702,British Airways + Japan Airlines,10:10,13:55,1,1305,1,HEL,VNO,HND,Turkish Airlines,10:10,13:55,1,1125,1,IST,HND,VNO
277,2024-05-03,2024-05-10,1304,ANA (All Nippon Airways),06:00,09:50,1,1310,1,FRA,VNO,HND,Lufthansa,06:00,09:50,1,1870,2,"MUC, FRA",HND,VNO
278,2024-05-03,2024-05-10,1623,ANA (All Nippon Airways),13:40,16:45,1,1265,1,FRA,VNO,HND,Lufthansa,13:40,16:45,1,1290,1,FRA,HND,VNO
279,2024-05-03,2024-05-10,1809,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,06:00,08:10,0,1090,1,FRA,HND,VNO
280,2024-05-03,2024-05-10,1751,Finnair + Japan Airlines,10:10,13:05,1,1255,1,HEL,VNO,NRT,Turkish Airlines,10:10,13:05,1,1125,1,IST,HND,VNO
281,2024-05-03,2024-05-10,1568,Turkish Airlines,11:35,19:20,1,1545,1,IST,VNO,HND,Turkish Airlines,11:35,19:20,1,1125,1,IST,HND,VNO
282,2024-05-03,2024-05-10,1731,Lufthansa,06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,1,1215,2,"MUC, FRA",HND,VNO
283,2024-05-03,2024-05-10,2081,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,LOT,11:35,08:55,1,1100,1,WAW,NRT,VNO
284,2024-05-03,2024-05-10,1913,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,LOT,13:30,13:50,1,1100,1,WAW,NRT,VNO
285,2024-05-03,2024-05-10,1373,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,1,1870,2,"MUC, FRA",HND,VNO
286,2024-05-03,2024-05-10,1426,Scandinavian Airlines + Qatar Airways,11:10,18:55,1,1545,2,"CPH, DOH",VNO,NRT,Qatar Airways + LOT,11:10,18:55,1,1430,2,"DOH, WAW",NRT,VNO
287,2024-05-03,2024-05-10,1333,Turkish Airlines,11:35,19:20,1,1545,1,IST,VNO,HND,Turkish Airlines,11:35,19:20,1,1640,2,"KIX, IST",HND,VNO
288,2024-05-03,2024-05-10,1341,Turkish Airlines,20:35,08:55,2,1820,1,IST,VNO,NRT,Turkish Airlines,20:35,08:55,1,1355,2,"KIX, IST",HND,VNO
